 #1qrpa_omega(Re) 2qrpa_omega(Im) 3SFomega(Re) 4SFomega(Im) 5-13Sumrule
    0.0000000000E+00    5.0000000000E-01   -1.8625986039E-01   -4.2405645713E-17    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    1.0000000000E-01    5.0000000000E-01   -1.8626072693E-01   -8.6694602705E-06    2.7595749120E-03    2.7595749120E-04    2.7595749120E-05    2.7595749120E-06    2.7595749120E-07    2.7595749120E-08    2.7595749120E-09    2.7595749120E-10    2.7595749120E-11
    2.0000000000E-01    5.0000000000E-01   -1.8626332660E-01   -1.7339404711E-05    3.1045314082E-03    3.4494879045E-04    4.1394008970E-05    5.5192268819E-06    8.2788788519E-07    1.3798182792E-07    2.4836790672E-08    4.6914006431E-09    9.1068437951E-10
    3.0000000000E-01    5.0000000000E-01   -1.8626765953E-01   -2.6010317558E-05    3.2067454974E-03    3.7561301719E-04    5.0593276993E-05    8.2790072891E-06    1.6558220073E-06    3.8636206456E-07    9.9350861665E-08    2.7045621941E-08    7.6169507689E-09
    4.0000000000E-01    5.0000000000E-01   -1.8627372598E-01   -3.4682683185E-05    3.2498698760E-03    3.9286276866E-04    5.7493177579E-05    1.1038967523E-05    2.7598061010E-06    8.2795570204E-07    2.7598831666E-07    9.7700603938E-08    3.5878943568E-08
    5.0000000000E-01    5.0000000000E-01   -1.8628152627E-01   -4.3356986166E-05    3.2719514078E-03    4.0390353452E-04    6.3013560512E-05    1.3799158990E-05    4.1399018342E-06    1.5180035686E-06    6.2101224995E-07    2.7021257059E-07    1.2213492689E-07
    6.0000000000E-01    5.0000000000E-01   -1.8629106086E-01   -5.2033711349E-05    3.2847313806E-03    4.1157151820E-04    6.7614350717E-05    1.6559633113E-05    5.7961863079E-06    2.5117742529E-06    1.2172746605E-06    6.2797001691E-07    3.3678939469E-07
    7.0000000000E-01    5.0000000000E-01   -1.8630233026E-01   -6.0713343917E-05    3.2927803841E-03    4.1720582070E-04    7.1558362470E-05    1.9320441340E-05    7.7287520671E-06    3.8645702843E-06    2.1642318825E-06    1.2908400723E-06    8.0079843347E-07
    8.0000000000E-01    5.0000000000E-01   -1.8631533511E-01   -6.9396369460E-05    3.2981733408E-03    4.2152018603E-04    7.5009854730E-05    2.2081635148E-05    9.9377071136E-06    5.6317343215E-06    3.5779631122E-06    2.4218250561E-06    1.7055864205E-06
    9.0000000000E-01    5.0000000000E-01   -1.8633007613E-01   -7.8083274045E-05    3.3019615862E-03    4.2492960689E-04    7.8078333505E-05    2.4843266045E-05    1.2423174921E-05    7.8686553481E-06    5.5911920362E-06    4.2337310877E-06    3.3363018489E-06
    1.0000000000E+00    5.0000000000E-01   -1.8634655415E-01   -8.6774544276E-05    3.3047237057E-03    4.2769172642E-04    8.0840453036E-05    2.7605385576E-05    1.5185294452E-05    1.0630774879E-05    8.3533115674E-06    6.9958506189E-06    6.0984213802E-06
    1.1000000000E+00    5.0000000000E-01   -1.8636477009E-01   -9.5470667373E-05    3.3067993329E-03    4.2997491630E-04    8.3351961901E-05    3.0368045328E-05    1.8224220179E-05    1.3973593179E-05    1.2030411697E-05    1.1040660761E-05    1.0547712536E-05
    1.2000000000E+00    5.0000000000E-01   -1.8638472497E-01   -1.0417213123E-04    3.3083984368E-03    4.3189384102E-04    8.5654671570E-05    3.3131296931E-05    2.1540122102E-05    1.7952675487E-05    1.6805310467E-05    1.6770539285E-05    1.7423566765E-05
    1.3000000000E+00    5.0000000000E-01   -1.8640641990E-01   -1.1287942450E-04    3.3096564683E-03    4.3352928193E-04    8.7780744751E-05    3.5895192066E-05    2.5133185779E-05    2.2623658266E-05    2.2877588080E-05    2.4664500182E-05    2.7685715931E-05
    1.4000000000E+00    5.0000000000E-01   -1.8642985609E-01   -1.2159303663E-04    3.3106639721E-03    4.3493978724E-04    8.9755452182E-05    3.8659782470E-05    2.9003612344E-05    2.8042255457E-05    3.0463624147E-05    3.5284950676E-05    4.2554346623E-05
    1.5000000000E+00    5.0000000000E-01   -1.8645503486E-01   -1.3031345797E-04    3.3114833313E-03    4.3616882611E-04    9.1599010492E-05    4.1425119935E-05    3.3151618541E-05    3.4264264753E-05    3.9796638091E-05    4.9284471592E-05    6.3553627997E-05
    1.6000000000E+00    5.0000000000E-01   -1.8648195762E-01   -1.3904117982E-04    3.3121586576E-03    4.3724934813E-04    9.3327845731E-05    4.4191256318E-05    3.7577436753E-05    4.1345573893E-05    5.1126732714E-05    6.7412622990E-05    9.2558670233E-05
    1.7000000000E+00    5.0000000000E-01   -1.8651062587E-01   -1.4777669451E-04    3.3127218547E-03    4.3820678316E-04    9.4955485275E-05    4.6958243542E-05    4.2281315034E-05    4.9342166970E-05    6.4720940946E-05    9.0522776984E-05    1.3184593202E-04
    1.8000000000E+00    5.0000000000E-01   -1.8654104122E-01   -1.5652049544E-04    3.3131964586E-03    4.3906107022E-04    9.6493201975E-05    4.9726133602E-05    4.7263517143E-05    5.8310130766E-05    8.0863275779E-05    1.1957897968E-04    1.8414709688E-04
